Position Sensor Motor1 Motor2 Inter1 Inter2 Inter3
# Phase 1
628.293 0 0.00152928 0.0252418 4.55732e-07 0.206399 0.999995
628.292 0 0.00151711 0.0254266 4.54517e-07 0.206114 0.999995
628.291 0 0.00150506 0.0256124 4.53306e-07 0.205829 0.999995
628.291 0 0.0014931 0.0257992 4.521e-07 0.205545 0.999995
628.29 0 0.00148125 0.0259871 4.50897e-07 0.205261 0.999995
628.289 0 0.00146951 0.0261761 4.49699e-07 0.204977 0.999995
628.289 0 0.00145786 0.0263661 4.48506e-07 0.204694 0.999995
628.288 0 0.00144632 0.0265572 4.47316e-07 0.204411 0.999995
628.287 0 0.00143488 0.0267494 4.46131e-07 0.204128 0.999995
628.286 0 0.00142353 0.0269426 4.4495e-07 0.203846 0.999995
628.285 0 0.00141229 0.0271369 4.43773e-07 0.203564 0.999995
628.285 0 0.00140114 0.0273323 4.426e-07 0.203282 0.999995
628.284 0 0.00139008 0.0275287 4.41432e-07 0.203001 0.999995
628.283 0 0.00137912 0.0277263 4.40268e-07 0.20272 0.999995
628.282 0 0.00136826 0.0279249 4.39107e-07 0.202439 0.999995
628.282 0 0.00135749 0.0281246 4.37951e-07 0.202159 0.999995
628.281 0 0.00134681 0.0283254 4.36799e-07 0.201879 0.999995
628.28 0 0.00133623 0.0285273 4.35651e-07 0.201599 0.999995
628.279 0 0.00132573 0.0287303 4.34508e-07 0.20132 0.999995
628.278 0 0.00131533 0.0289344 4.33368e-07 0.201041 0.999995
628.277 0 0.00130502 0.0291397 4.32232e-07 0.200763 0.999995
628.277 0 0.00129479 0.029346 4.31101e-07 0.200484 0.999995
628.276 0 0.00128465 0.0295534 4.29973e-07 0.200207 0.999995
628.275 0 0.0012746 0.029762 4.28849e-07 0.199929 0.999995
628.274 0 0.00126464 0.0299717 4.2773e-07 0.199652 0.999995
628.273 0 0.00125476 0.0301825 4.26614e-07 0.199375 0.999995
628.272 0 0.00124496 0.0303945 4.25503e-07 0.199099 0.999995
628.271 0 0.00123525 0.0306075 4.24395e-07 0.198823 0.999995
628.27 0 0.00122562 0.0308217 4.23291e-07 0.198547 0.999995
628.27 0 0.00121608 0.0310371 4.22191e-07 0.198272 0.999995
628.269 0 0.00120661 0.0312536 4.21095e-07 0.197997 0.999995
628.268 0 0.00119723 0.0314712 4.20003e-07 0.197722 0.999995
628.267 0 0.00118792 0.03169 4.18915e-07 0.197448 0.999995
628.266 0 0.0011787 0.03191 4.17831e-07 0.197174 0.999995
628.265 0 0.00116956 0.0321311 4.1675e-07 0.1969 0.999995
628.264 0 0.00116049 0.0323533 4.15674e-07 0.196627 0.999995
628.263 0 0.0011515 0.0325768 4.14601e-07 0.196354 0.999995
628.262 0 0.00114258 0.0328013 4.13532e-07 0.196082 0.999995
628.261 0 0.00113375 0.0330271 4.12467e-07 0.19581 0.999995
628.26 0 0.00112498 0.033254 4.11405e-07 0.195538 0.999995
628.259 0 0.0011163 0.0334822 4.10348e-07 0.195267 0.999995
628.258 0 0.00110768 0.0337114 4.09294e-07 0.194996 0.999995
628.257 0 0.00109914 0.0339419 4.08244e-07 0.194725 0.999995
628.256 0 0.00109067 0.0341736 4.07197e-07 0.194455 0.999995
628.255 0 0.00108227 0.0344064 4.06155e-07 0.194185 0.999995
628.254 0 0.00107395 0.0346405 4.05116e-07 0.193916 0.999995
628.253 0 0.00106569 0.0348757 4.0408e-07 0.193647 0.999995
628.252 0 0.00105751 0.0351122 4.03049e-07 0.193378 0.999995
628.251 0 0.00104939 0.0353498 4.02021e-07 0.19311 0.999995
628.25 0 0.00104134 0.0355887 4.00996e-07 0.192842 0.999995
628.249 0 0.00103336 0.0358287 3.99976e-07 0.192574 0.999995
628.248 0 0.00102545 0.03607 3.98959e-07 0.192307 0.999995
628.247 0 0.00101761 0.0363125 3.97945e-07 0.19204 0.999995
628.246 0 0.00100983 0.0365562 3.96936e-07 0.191774 0.999995
628.245 0 0.00100211 0.0368012 3.95929e-07 0.191508 0.999995
628.244 0 0.000994464 0.0370473 3.94927e-07 0.191242 0.999995
628.243 0 0.000986879 0.0372947 3.93928e-07 0.190977 0.999995
628.242 0 0.000979359 0.0375434 3.92932e-07 0.190712 0.999995
628.241 0 0.000971901 0.0377932 3.9194e-07 0.190447 0.999995
628.239 0 0.000964507 0.0380444 3.90952e-07 0.190183 0.999995
628.238 0 0.000957174 0.0382967 3.89967e-07 0.189919 0.999995
628.237 0 0.000949903 0.0385503 3.88985e-07 0.189656 0.999995
628.236 0 0.000942693 0.0388051 3.88007e-07 0.189393 0.999995
628.235 0 0.000935544 0.0390612 3.87033e-07 0.18913 0.999995
628.234 0 0.000928454 0.0393186 3.86062e-07 0.188868 0.999995
628.233 0 0.000921424 0.0395772 3.85094e-07 0.188606 0.999995
628.231 0 0.000914453 0.0398371 3.8413e-07 0.188345 0.999995
628.23 0 0.000907539 0.0400982 3.83169e-07 0.188084 0.999995
628.229 0 0.000900684 0.0403607 3.82212e-07 0.187823 0.999995
628.228 0 0.000893886 0.0406243 3.81258e-07 0.187563 0.999995
628.227 0 0.000887145 0.0408893 3.80308e-07 0.187303 0.999995
628.225 0 0.00088046 0.0411555 3.79361e-07 0.187044 0.999995
628.224 0 0.000873831 0.0414231 3.78417e-07 0.186785 0.999995
628.223 0 0.000867257 0.0416919 3.77477e-07 0.186526 0.999995
628.222 0 0.000860738 0.041962 3.76539e-07 0.186268 0.999995
628.221 0 0.000854273 0.0422333 3.75606e-07 0.18601 0.999995
628.219 0 0.000847862 0.042506 3.74675e-07 0.185752 0.999995
628.218 0 0.000841504 0.04278 3.73748e-07 0.185495 0.999995
628.217 0 0.0008352 0.0430553 3.72825e-07 0.185239 0.999995
628.216 0 0.000828947 0.0433318 3.71904e-07 0.184982 0.999995
628.214 0 0.000822747 0.0436097 3.70987e-07 0.184726 0.999995
628.213 0 0.000816597 0.0438889 3.70073e-07 0.184471 0.999995
628.212 0 0.000810499 0.0441694 3.69162e-07 0.184216 0.999995
